student_id,age,gender,class_10_marks,class_12_marks,preferred_subjects,interests,skills,extracurriculars,career_engineer,career_artist,career_teacher,career_scientist,career_writer,career_entrepreneur,career_lawyer,career_doctor,career_designer,career_marketer,career_journalist,career_psychologist,career_photographer,career_developer,career_researcher
1508,17,Other,69.16,90.46,Physics,Arts,Instrument,Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1509,24,Female,59.81,44.01,Computer Science,Psychology,"Java, C++, CSS, Writing",Photography Club,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1510,18,Male,70.49,84.62,History,Economics,"Statistics, CSS, Sewing, Voice Modulation, Writing",Media Club,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1
1511,25,Male,87.0,72.44,Biology,Psychology,"Machine Learning, HTML, CSS",Coding Club,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1512,19,Other,70.89,91.85,English,Psychology,"HTML, Java, CAD, Sketching, Acting, Singing",Newspaper,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0
1513,19,Other,56.3,73.34,Biology,Arts,"CSS, Creativity, Voice Modulation, Communication",Newspaper,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0
1514,23,Female,76.9,83.39,Physics,Media,"CSS, C++, Java, Sketching, Communication, Voice Modulation",Newspaper,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
1515,18,Other,69.9,78.41,Political Science,Media,"C++, Statistics, Acting, Rhythm",Photo Walk,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1516,21,Other,50.12,70.1,English,Medicine,"Machine Learning, Java",Science Fair,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1517,19,Male,79.54,66.21,Psychology,Psychology,"Machine Learning, CSS, Python, CAD, Communication",Photography Club,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1518,21,Other,75.59,83.36,Psychology,Psychology,"Voice Modulation, Public Speaking",Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519,18,Female,71.57,80.05,English,Finance,"CAD, Creativity, Rhythm",Newspaper,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1520,20,Male,65.37,75.52,Physics,Technology,"C++, Creativity, Sketching, Singing",Photo Walk,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1521,17,Other,81.1,79.88,Biology,Media,"HTML, Statistics, CSS, Sewing, Rhythm",Media Club,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1522,19,Female,69.13,80.69,History,Medicine,"C++, HTML, Communication, Public Speaking, Dancing",Photo Walk,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1523,18,Female,82.15,53.4,Political Science,Psychology,"Sketching, Creativity, Writing, Voice Modulation, Acting, Photography",Media Club,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
1524,25,Other,86.59,73.96,History,Media,"CSS, Statistics, Machine Learning, Writing, Communication, Acting",Coding Club,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
1525,19,Female,79.25,92.37,Biology,Medicine,"C++, Creativity",Science Fair,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1526,25,Other,61.28,69.49,Physics,Medicine,"Java, Statistics, Creativity, CAD, Instrument, Dancing",Psych Club,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
1527,18,Male,72.11,68.59,Biology,Media,"Creativity, Communication, Writing, Photography, Singing",Science Fair,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
1528,25,Male,92.35,67.72,Psychology,Arts,,Media Club,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1529,20,Male,69.44,80.45,Math,Finance,"HTML, Statistics, Machine Learning",Media Club,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1530,25,Other,62.98,73.25,Computer Science,Education,"Photoshop, Sketching, Acting",Media Club,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1531,18,Female,78.17,74.01,Math,Technology,"Machine Learning, Java, Photoshop, Sewing, Public Speaking, Photography",Photography Club,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
1532,19,Male,74.07,71.65,English,Medicine,"Statistics, Machine Learning",Coding Club,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1533,20,Other,59.86,81.86,Math,Psychology,"Python, Sketching, Voice Modulation, Singing",Coding Club,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1534,22,Male,92.55,78.22,Math,Education,"HTML, C++, Python, Acting, Rhythm",Coding Club,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1535,21,Male,77.25,86.31,Biology,Technology,"Sewing, Writing, Photography",Photography Club,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1536,21,Other,62.31,98.43,Computer Science,Finance,"Statistics, CSS, Voice Modulation, Instrument, Rhythm",Newspaper,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1537,25,Male,77.02,97.58,Physics,Media,"HTML, CAD, Photoshop, Communication, Public Speaking, Photography",Coding Club,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
1538,25,Other,67.67,99.82,Biology,Psychology,"Photoshop, Voice Modulation",Science Fair,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1539,22,Female,82.75,84.64,Biology,Psychology,"Sewing, Creativity",Coding Club,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1540,18,Male,77.34,75.02,Physics,Law,"HTML, Writing, Singing, Photography",Science Fair,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
1541,22,Male,87.01,79.68,Biology,Psychology,"CSS, C++, Voice Modulation, Rhythm",Photo Walk,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1542,18,Other,55.33,64.59,Psychology,Psychology,"CSS, Java, Python, Communication, Voice Modulation",Photography Club,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1543,23,Male,73.14,81.72,Physics,Medicine,"Java, CAD, Sketching, Writing, Communication",Psych Club,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
1544,21,Other,74.43,92.63,English,Medicine,"Sketching, Sewing, Voice Modulation",Psych Club,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1545,22,Female,55.49,79.72,Psychology,Finance,"Statistics, CAD, Photography, Singing",Psych Club,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1546,17,Male,56.82,87.12,Physics,Technology,"C++, Python, HTML",Photo Walk,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1547,21,Female,74.06,83.04,Psychology,Media,"Machine Learning, C++",Psych Club,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1548,24,Other,66.36,93.35,Psychology,Arts,"Java, Python, Statistics, Photoshop, Public Speaking",Photography Club,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1549,24,Male,85.42,85.0,Math,Law,"Public Speaking, Writing, Instrument, Acting",Newspaper,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1550,18,Other,73.7,84.96,Biology,Law,"Python, Machine Learning, Statistics, Sketching, Creativity, Writing, Instrument, Dancing",Psych Club,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1
1551,17,Male,67.93,88.27,Computer Science,Economics,"Machine Learning, Python, Public Speaking, Dancing, Singing",Coding Club,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1552,25,Other,91.49,90.85,History,Media,"Java, Machine Learning, Voice Modulation, Communication, Photography, Dancing",Photo Walk,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1
1553,20,Female,67.7,82.34,English,Arts,"HTML, Python, Photoshop, Communication, Voice Modulation",Photography Club,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
1554,21,Other,62.07,84.87,Biology,Technology,Sketching,Media Club,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1555,22,Other,79.51,55.56,Physics,Technology,"Sketching, Rhythm, Acting",Psych Club,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1556,21,Other,63.38,74.6,Political Science,Law,"CSS, Python, HTML, Sewing, Writing, Acting, Dancing",Psych Club,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
1557,20,Other,71.99,63.49,Political Science,Medicine,"CSS, Creativity, Communication, Dancing",Photography Club,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1558,21,Female,78.89,81.02,Psychology,Media,"C++, Python, CAD, Writing, Rhythm",Newspaper,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1559,24,Other,73.06,68.93,English,Law,"HTML, Java, Communication, Public Speaking",Media Club,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1560,17,Other,85.49,97.86,English,Law,"Sketching, Writing, Public Speaking, Singing, Instrument",Media Club,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1561,18,Male,70.16,70.65,Biology,Psychology,"Photoshop, Creativity, Public Speaking, Acting, Dancing",Coding Club,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1562,17,Other,79.91,73.7,Psychology,Arts,"Machine Learning, CSS, C++, Public Speaking, Singing, Instrument",Newspaper,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1563,17,Male,73.61,86.88,Psychology,Arts,"Statistics, CSS, Photoshop",Science Fair,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1564,23,Other,55.91,93.82,Math,Economics,"Creativity, Communication, Voice Modulation, Dancing, Photography",Photo Walk,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1565,21,Female,75.73,73.06,English,Finance,"Python, HTML, Communication",Science Fair,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1566,24,Other,74.11,77.55,Math,Law,"Writing, Voice Modulation",Photo Walk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1567,23,Female,57.69,95.94,Political Science,Medicine,"Machine Learning, Photoshop, Sewing, Public Speaking",Newspaper,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
1568,17,Male,75.41,83.32,Physics,Finance,"Public Speaking, Voice Modulation, Singing, Instrument",Photography Club,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1569,22,Other,84.52,65.75,Psychology,Media,"Statistics, Java, Sewing, Communication",Photo Walk,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1570,22,Female,79.73,74.79,Biology,Finance,"HTML, CSS, Machine Learning, Writing, Communication, Acting, Photography",Newspaper,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1
1571,17,Male,83.47,52.47,Physics,Psychology,"Python, Machine Learning, Public Speaking, Dancing, Instrument",Science Fair,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1572,20,Other,74.01,70.77,Political Science,Medicine,"Statistics, Java, Acting",Photography Club,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
1573,24,Female,79.32,83.64,Psychology,Law,"Rhythm, Singing",Photo Walk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1574,18,Female,67.92,69.45,Political Science,Education,"Java, HTML, Writing, Photography",Photo Walk,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1575,21,Male,73.89,67.24,Math,Arts,"Statistics, Public Speaking",Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1576,18,Male,83.42,73.57,Math,Finance,"Creativity, Photography, Dancing",Coding Club,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
1577,23,Other,45.93,73.5,History,Technology,"Python, Voice Modulation, Instrument",Newspaper,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1578,19,Other,64.61,58.42,Math,Medicine,"C++, CSS, Machine Learning, CAD, Sketching, Communication, Writing",Photo Walk,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1579,23,Female,62.63,79.31,Psychology,Education,"Statistics, Communication",Newspaper,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
1580,19,Female,88.29,81.76,English,Law,"CAD, Writing, Photography, Instrument",Psych Club,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1581,17,Female,68.93,83.47,Biology,Economics,"Java, Sewing, Photoshop",Photo Walk,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0
1582,23,Other,70.41,69.66,Psychology,Economics,"Sewing, Photography, Acting",Psych Club,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
1583,17,Other,63.46,56.98,English,Economics,"Voice Modulation, Writing, Rhythm, Dancing",Coding Club,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1584,25,Other,71.1,79.9,Biology,Law,"Java, Machine Learning, Python, Sewing, Writing, Public Speaking",Science Fair,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1585,22,Male,74.03,73.01,Computer Science,Media,"CAD, Creativity, Voice Modulation, Writing, Rhythm, Dancing",Peer Counseling,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1586,21,Male,65.54,85.3,Biology,Media,"Machine Learning, Creativity",Psych Club,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1587,19,Other,61.83,87.31,Political Science,Medicine,"Java, Creativity, Photoshop, Writing, Rhythm",Psych Club,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1588,24,Female,64.98,68.97,Political Science,Arts,"Sketching, Communication, Public Speaking",Media Club,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1589,19,Other,60.33,71.98,Math,Arts,"Python, Creativity",Newspaper,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1590,19,Other,84.75,84.19,Computer Science,Psychology,"Machine Learning, Dancing",Photo Walk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1591,20,Male,84.78,84.27,Psychology,Media,"C++, Python, HTML, CAD",Media Club,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1592,17,Female,63.96,74.03,Political Science,Psychology,"C++, HTML, CSS, Communication, Writing",Science Fair,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1593,17,Other,67.2,93.97,Psychology,Economics,"Sketching, Writing",Coding Club,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
1594,25,Male,63.03,88.72,Biology,Finance,"Statistics, Sewing, Sketching, Acting, Dancing",Photography Club,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1595,19,Male,83.93,99.96,Biology,Technology,"HTML, Python, CSS, Voice Modulation, Rhythm, Acting",Media Club,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1596,23,Female,70.9,86.55,Math,Education,"Java, Python, CSS, CAD, Sketching, Writing, Photography",Peer Counseling,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0
1597,21,Female,97.82,70.59,History,Finance,"HTML, Java, C++, Creativity, Sewing, Voice Modulation, Communication",Science Fair,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1
1598,21,Other,59.65,55.44,Physics,Arts,"Java, Communication, Singing",Science Fair,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1599,18,Female,82.13,55.4,Psychology,Medicine,"Machine Learning, Java, C++, Sewing, Sketching, Communication",Peer Counseling,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
1600,25,Other,71.28,83.25,Math,Media,"Sewing, CAD, Instrument, Rhythm",Science Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1601,18,Other,76.85,83.11,Physics,Medicine,"CSS, Creativity, Rhythm, Acting",Peer Counseling,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,19,Female,77.22,93.35,Math,Law,"Java, Creativity, Instrument, Singing",Peer Counseling,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1603,18,Other,65.48,69.88,English,Media,"Python, C++, Machine Learning, CAD, Voice Modulation, Public Speaking, Dancing, Rhythm",Science Fair,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1604,24,Female,67.27,87.96,Computer Science,Education,"Java, C++, Public Speaking, Acting, Rhythm",Photography Club,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1605,23,Female,84.0,83.41,Physics,Economics,C++,Coding Club,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1606,22,Female,86.83,63.86,English,Finance,"Statistics, CSS, Sewing, Instrument",Newspaper,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
1607,23,Other,91.67,96.28,Psychology,Law,"HTML, C++, Statistics",Photo Walk,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1608,17,Female,82.36,99.38,History,Arts,"Statistics, Machine Learning, Photoshop, Sketching, Singing",Peer Counseling,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1609,21,Male,58.43,71.71,History,Media,"Statistics, Writing, Rhythm",Peer Counseling,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1610,21,Male,67.65,86.66,Math,Psychology,"Machine Learning, Creativity, Singing, Dancing",Coding Club,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1611,25,Other,64.5,87.09,Biology,Psychology,"Java, Dancing",Photo Walk,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1612,25,Female,88.71,86.34,Biology,Media,"Java, Statistics, Sketching, Communication, Voice Modulation, Acting, Rhythm",Photography Club,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
1613,21,Other,77.84,66.15,Computer Science,Finance,"Java, Machine Learning, Statistics, Photoshop, CAD, Communication",Media Club,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1
1614,24,Female,66.53,93.0,Computer Science,Arts,"Machine Learning, C++, HTML, Singing",Coding Club,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1615,18,Female,82.79,77.53,Math,Finance,"Statistics, Sewing",Photo Walk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1616,22,Female,70.82,53.69,Math,Finance,"HTML, Creativity, Sewing, Instrument",Newspaper,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1617,22,Female,64.29,100.94,Political Science,Economics,"Sketching, Creativity, Writing, Voice Modulation, Photography",Coding Club,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0
1618,18,Female,62.2,80.27,Psychology,Finance,"Public Speaking, Dancing",Peer Counseling,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1619,19,Other,85.07,62.94,Physics,Arts,"CSS, CAD, Creativity, Communication, Rhythm, Photography",Newspaper,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0
1620,22,Other,76.85,89.25,Political Science,Technology,"Java, CAD, Creativity, Communication, Public Speaking, Photography, Instrument",Psych Club,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0
1621,17,Female,75.12,112.42,English,Psychology,"Java, Statistics, Voice Modulation",Peer Counseling,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1622,25,Female,58.31,90.7,Math,Psychology,"Voice Modulation, Writing, Instrument, Acting",Coding Club,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1623,24,Male,73.27,87.26,Psychology,Technology,Singing,Coding Club,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1624,19,Female,79.41,69.2,Biology,Law,"Machine Learning, Voice Modulation, Rhythm, Photography",Peer Counseling,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1625,21,Female,77.29,55.71,Computer Science,Technology,"Statistics, C++, Java",Photo Walk,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1626,19,Male,81.03,81.58,Psychology,Media,"Sketching, Sewing, Photography",Newspaper,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
1627,19,Other,81.39,90.7,Psychology,Arts,"Python, HTML, Java, Sketching, Creativity, Writing, Instrument",Photo Walk,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
1628,24,Male,78.68,79.78,Biology,Economics,"HTML, Machine Learning, Sketching",Newspaper,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
1629,17,Female,66.19,69.45,English,Technology,"Sewing, Sketching",Photography Club,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1630,18,Male,86.87,95.24,Physics,Arts,"Sketching, CAD, Dancing, Acting",Coding Club,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1631,22,Female,72.62,78.55,Biology,Law,"Python, C++, Machine Learning, Sewing",Photography Club,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1632,18,Female,65.95,92.07,Biology,Education,"Public Speaking, Communication, Rhythm",Photography Club,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1633,17,Other,81.65,101.29,Biology,Education,"HTML, CSS, Sketching",Peer Counseling,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1634,24,Male,66.22,73.46,Psychology,Finance,"HTML, Writing, Voice Modulation, Dancing, Acting",Photography Club,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0
1635,18,Male,77.31,85.76,Biology,Arts,"Communication, Public Speaking, Photography",Photography Club,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1636,23,Female,72.84,67.52,Computer Science,Education,"Java, Python, Statistics, CAD, Communication",Newspaper,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
1637,19,Male,83.81,86.65,Computer Science,Education,"C++, Machine Learning, CSS, Sewing, CAD, Voice Modulation, Communication",Newspaper,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1638,20,Other,65.84,94.27,History,Technology,"CAD, Sketching, Communication",Media Club,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0
1639,25,Other,86.7,79.61,English,Arts,,Peer Counseling,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1640,18,Other,75.8,84.65,Biology,Law,"HTML, Statistics, Sketching, Voice Modulation, Communication, Singing",Newspaper,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1
1641,17,Male,66.38,78.36,Psychology,Education,"C++, Statistics, CSS, CAD, Sewing, Public Speaking, Acting, Photography",Science Fair,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1642,24,Female,53.48,88.52,Biology,Education,"C++, HTML, Python, Sketching",Peer Counseling,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1643,23,Male,59.39,96.04,English,Law,"Java, Python, CSS, CAD, Sketching, Voice Modulation, Public Speaking",Peer Counseling,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1644,24,Female,71.7,75.46,Biology,Economics,"CSS, CAD, Creativity, Communication",Photo Walk,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1645,22,Other,68.72,74.54,Computer Science,Finance,"C++, Python, Communication, Voice Modulation, Dancing",Psych Club,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1646,20,Female,89.19,48.15,History,Technology,"CSS, C++, Sewing, Sketching, Voice Modulation, Communication, Acting",Media Club,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0
1647,23,Male,87.77,82.06,History,Law,"Machine Learning, Java, Sketching, Photography",Photography Club,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1
1648,18,Female,62.93,65.1,Political Science,Technology,"CSS, HTML, Creativity, Public Speaking, Communication, Singing",Photography Club,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1649,25,Other,91.76,66.65,Psychology,Arts,"Sketching, CAD, Dancing, Acting",Peer Counseling,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1650,20,Other,63.47,91.65,History,Economics,"Python, Voice Modulation, Writing",Peer Counseling,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0
1651,19,Male,78.39,66.74,Computer Science,Finance,"C++, CSS, Creativity, Voice Modulation, Rhythm",Science Fair,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1652,24,Other,77.17,65.69,Psychology,Arts,"Python, Public Speaking, Acting, Rhythm",Newspaper,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
1653,23,Male,86.01,90.74,Psychology,Technology,"Public Speaking, Writing",Newspaper,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1654,18,Male,80.32,82.34,Computer Science,Law,"CSS, Machine Learning, CAD, Creativity, Public Speaking, Dancing, Acting",Coding Club,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1655,17,Other,92.61,78.0,Physics,Economics,"Sketching, Public Speaking, Writing, Dancing",Peer Counseling,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1656,22,Female,63.18,83.39,Physics,Technology,"Public Speaking, Writing",Media Club,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1657,21,Male,95.86,65.82,Political Science,Education,"Python, Acting",Psych Club,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1658,21,Male,71.39,83.0,History,Education,"Communication, Acting, Photography",Peer Counseling,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
1659,23,Other,74.46,66.21,Physics,Media,"Sketching, Creativity, Public Speaking, Communication, Singing, Instrument",Newspaper,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
1660,18,Other,86.22,105.84,Computer Science,Psychology,Sketching,Photography Club,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1661,21,Male,76.96,67.15,English,Finance,"CSS, Photoshop",Psych Club,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1662,25,Other,59.51,81.1,History,Education,"Java, HTML, Creativity",Coding Club,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1663,19,Other,86.04,83.7,Psychology,Technology,"Python, Voice Modulation, Singing, Instrument",Newspaper,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1664,20,Male,74.98,70.93,Political Science,Finance,"C++, CAD, Writing, Dancing, Singing",Peer Counseling,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1665,23,Female,64.08,88.02,English,Finance,"Java, HTML, CSS, Sketching, Sewing, Singing, Instrument",Science Fair,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
1666,21,Other,84.14,59.45,English,Technology,"Photography, Dancing",Newspaper,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1667,21,Female,90.9,84.89,Psychology,Technology,"C++, Creativity, Photoshop, Rhythm, Acting",Newspaper,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
1668,18,Other,89.0,61.89,Math,Economics,"Java, Creativity, Sketching, Singing",Science Fair,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1
1669,24,Other,61.34,76.21,Physics,Medicine,"CAD, Public Speaking, Singing",Science Fair,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1670,19,Female,80.03,99.56,Math,Education,"CSS, Creativity, Voice Modulation, Public Speaking",Photo Walk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,22,Other,82.06,75.09,Biology,Arts,"CSS, Python, Sketching, CAD, Public Speaking, Rhythm, Photography",Psych Club,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
1672,19,Male,64.74,92.76,Computer Science,Technology,"CSS, Python, Java",Peer Counseling,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,18,Male,65.35,97.54,Biology,Media,"Public Speaking, Voice Modulation, Acting, Photography",Science Fair,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
1674,17,Other,72.16,97.09,Biology,Psychology,"C++, Machine Learning, Python, Creativity, Sewing, Writing, Photography, Dancing",Newspaper,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1
1675,21,Other,81.79,76.36,English,Arts,Photoshop,Photo Walk,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1676,19,Female,69.81,73.91,Physics,Medicine,"CSS, Creativity",Peer Counseling,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,22,Female,79.28,78.93,Psychology,Arts,"Java, HTML, C++, Sketching, CAD",Media Club,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1678,17,Other,69.06,76.01,Political Science,Technology,"C++, HTML, Voice Modulation, Photography, Dancing",Photography Club,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1679,22,Male,75.79,52.46,History,Psychology,"Python, Sewing, Voice Modulation, Public Speaking, Rhythm, Singing",Newspaper,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
